Season_number,Week,home_team,away_team,result,home_lineup,away_lineup
1992,21,Wolverhampton Wanderers,Aston Villa,D,AntolínAlcaraz-DorusdeVries-JaySpearing-MohamedDiamé-ConnorWickham-AndyCarroll-TitusBramble-RichardStearman-FrancoDiSanto-LedleyKing-BacarySagna,AdamJohnson-DarrenBent-GabrielObertan-Rafael-EmmanuelFrimpong-SteveMorison-JohnRuddy-StephenWard-MarcTierney-LiamRidgewell-LaurentKoscielny
1992,21,Arsenal,Liverpool,L,MarkSchwarzer-MaynorFigueroa-EggertJónsson-DarronGibson-LukeYoung-PeterCrouchOwn-MartonFülöp-BrettEmerton-TimKrul-ChrisSmalling-JuanMata,HarisVuckic-MortenGamstPedersen-EmileHeskey-KevinDoyle-DannyGabbidonOwn-WesBrown-AshleyCole-GrantHolt-BobbyZamora-MarcosAlonso-GarethBarry
1992,22,Tottenham Hotspur,Everton,W,KerimFrei-ParkJi-SéamusColeman-RoystonDrenthe-ScottDann-FrancisCoquelin-AaronRamseyOwn-StevenReidOwn-RoryDelap-ArmandTraore-SamRicketts,LeightonBainesPen.Scored-ChrisMartin-FraizerCampbell-RyanBertrand-JoséEnrique-RomeluLukaku-ChristopherSamba-DavidPizarro-ShaneLong-ChrisHerd-YakubuPen.Scored
1992,22,Norwich City,Bolton Wanderers,D,FabianDelph-StevenCaulker-NedumOnuoha-JonnyEvans-HugoRodallega-MichaelEssien-DannySimpson-MatthewJarvis-DavidVaughan-ConorSammon-MartinSkrtelOwn,JohnO'Shea-JamieO'Hara-JordiGómez-TimHoward-TimCahill-PerMertesacker-HenriqueHilário-PaulRobinson-DavideSanton-KieranRichardson-JazzRichards
1992,22,Manchester City,Newcastle United,L,Anderson-AhmedElMohamady-MartinPetrovPen.Scored-PhilBardsley-CarlosTevez-SebastianLarsson-LeonBest-NicklasBendtner-ShaunDerry-LeonBarnett-GabrielTamas,DannyGabbidon-LeonBritton-CarlosCuellar-GrétarSteinsson-NathanDyer-KeithAndrews-JodyCraddock-AndréSantos-MikeWilliamson-AdamHenley-DannyGrahamPen.Scored
1992,22,Sunderland,Wolverhampton Wanderers,D,AshleyYoung-WayneRooney-Chicharito-AleksandarKolarov-DannyGrahamOwn-YayaTouré-SylvainDistin-MicahRichards-AaronWilbraham-AndrewSurman-JoeyBarton,LuisSuárez-CarlJenkinson-NikicaJelavic-DimitarBerbatov-WesHoolahan-AntolínAlcaraz-DavidLuiz-JamesCollins-RussellMartin-RichardStearman-TitusBramble
1992,22,Blackburn Rovers,Arsenal,D,JonásGutiérrez-ScottSinclairPen.Scored-MarcAlbrighton-JohnObiMikel-DarrenPratley-DidierDrogbaPen.Scored-Nani-MarouaneFellaini-KevinFoley-AntoineFortuné-GaryCahill,AlbertCrusat-JackColback-JamesMilner-TimKrul-NathanDelfouneso-ChrisSmalling-EggertJónsson-DamienDuff-RafaelvanderVaart-ZatKnight-ShaunMaloney
1992,22,West Bromwich Albion,Liverpool,L,AsamoahGyan-DavidDavis-RossTurnbull-PaulScharner-JamesMcFadden-MarkGower-JamieCarragher-AaronHughes-PaddyKenny-TayeTaiwo-MartinOlsson,EmileHeskey-BobbyZamora-RyanGiggs-HarisVuckic-LuisAntonioValencia-MarcusOlsson-Fabio-AlejandroFaurlin-DeclanRudd-AdlèneGuédioura-DannyGabbidonOwn
1992,22,Manchester United,Aston Villa,W,EmmanuelAdebayor-JasonRoberts-ThomasSørensen-ThomasVermaelen-DanielAyala-DavidEdwards-JermaineJenas-CharlieAdam-StephenHunt-CraigBellamy-DiniyarBilyaletdinov,FlorentMalouda-StiliyanPetrov-AdamJohnson-KevinDavies-SteveMorison-DarrenBent-GarryMonk-EmmanuelFrimpong-Ekotto-StephenWard-MarcTierney
1992,22,Queens Park Rangers,Stoke City,W,BenWatsonPen.Scored-JermaineBeckford-MichelVorm-DarrenBentPen.Scored-AlexOxlade-JamieMackie-GlennWhelan-ElliottWard-MarkDavies-AntonFerdinand-JonasOlsson,BredeHangeland-GarethMcAuley-WojciechSzczesny-MikelArteta-RyanBennett-MartinKelly-MartinPetrov-PeterOdemwingie-KarlHenry-GaryCaldwell-DeanWhitehead
1992,22,Wigan Athletic,Fulham,W,EmmersonBoyce-ScottSinclair-KyleNaughton-PauloFerreira-SimonLappin-RyanShotton-MagayeGueye-MarouaneChamakh-DJCampbell-MatthewConnolly-ClintDempsey,GrantHanley-GabrielAgbonlahor-ApostolosVellios-NemanjaVidic-IvanKlasnic-RobertHuth-DimitarBerbatovPen.Scored-NathanBaker-ChrisBaird-ChristopheBerra-BranislavIvanovic
1992,22,Chelsea,Swansea City,L,FabricioColoccini-DavidSilva-LeroyLita-LucasLeiva-AaronRamsey-PhilippeSenderos-SimeonJackson-CharlieAdamOwn-JonFlanagan-SambaDiakité-YossiBenayoun,VedranCorluka-BryanRuiz-MarioBalotelli-JamesMcClean-CraigGardner-BobbyZamoraPen.Scored-DannyGuthrie-LukeMoore-PaulScholes-JayBothroyd-RonaldZubar
1992,23,Tottenham Hotspur,Newcastle United,W,StevenReidOwn-WayneBridge-RoystonDrenthe-AndyWilkinson-MichaelTurner-Blake-GaryCaldwellOwn-ParkJi-BradFriedel-DannyRose-StéphaneSessegnon,MaxiRodríguez-MahamadouDiarra-KeithAndrews-JoeAllen-ShaunWright-NathanDyer-GrétarSteinsson-CraigDawson-KeirenWestwood-DannyGabbidon-DannyGrahamPen.Scored
1992,23,Bolton Wanderers,Wolverhampton Wanderers,L,JazzRichards-MarkBunn-YounesKaboul-JamieO'Hara-KieranRichardson-PaulRobinson-ÁkosBuzsáky-PetrCech-AshleyWilliams-JordiGómez-GeorgeElokobi,JamesCollins-JaySpearing-DorusdeVries-CarlJenkinson-DannyHigginbotham-LuisSuárez-AntolínAlcaraz-RichardStearman-GaëlClichy-BacarySagna-Piscu
1992,23,Everton,Arsenal,W,WayneRooneyPen.Scored-JoséEnrique-AnthonyForde-RomeluLukaku-ChrisHerd-DavidPizarro-NenadMilijas-LeightonBainesPen.Scored-JakeLivermore-SteveSidwell-ShaneDuffy,LandonDonovan-ClintHill-AlbertCrusat-GylfiSigurdsson-AndreyArshavin-LukeYoung-DarronGibson-NikoKranjcar-RafaelvanderVaart-BrettEmerton-ChrisSmalling
1992,23,Norwich City,Liverpool,W,OriolRomeu-DavidFox-DedryckBoyata-NickyShorey-TimReam-FabianDelph-MartinSkrtelOwn-JonnyEvans-JonnyHowson-HugoRodallega-StevenCaulker,BobbyZamora-GarethBarry-AdlèneGuédioura-WesBrown-EmileHeskey-HarisVuckic-ChicharitoPen.Scored-MarcosAlonso-MarcusOlsson-DjibrilCissé-RyanGiggs
1992,23,Manchester City,Aston Villa,W,CarlosTevez-LeonBest-PhilBardsley-GabrielTamas-StevenNzonzi-BenAmos-GrantHoltPen.Scored-SholaAmeobi-AhmedElMohamady-FrankLampard-SergioAgüero,NeilTaylorOwn-DirkKuyt-SebastienBassong-MarcTierney-FlorentMalouda-DidierDrogba-MarcWilson-StiliyanPetrov-GabrielObertan-SteveMorison-AdamDrury
1992,23,Sunderland,Stoke City,D,RogerJohnson-ChrisBairdOwn-TuncaySanli-SylvainDistin-DannyGrahamOwn-AleksandarKolarov-AndersLindegaard-MichaelDawson-Chicharito-JoeyBarton-YayaTouré,GarethMcAuley-WojciechSzczesny-GaryCaldwell-MartinKelly-DicksonEtuhu-KarlHenry-FernandoTorres-SimonCox-Marc-PeterOdemwingie-PeterLøvenkrands
1992,23,Blackburn Rovers,Fulham,L,AliAlHabsi-NikicaJelavicPen.Scored-MarcAlbrighton-GaryCahill-AlanHutton-SimonVukcevic-JeromeThomas-MarouaneFellaini-CharlesN'Zogbia-HeidarHelgusonPen.Scored-RubénRochina,WayneHennessey-JoleonLescott-ZdenekGrygera-RobertHuth-MatthewEtherington-ApostolosVellios-ChrisBaird-AngelRangel-GrantHanley-FabriceMuamba-GabrielAgbonlahor
1992,23,West Bromwich Albion,Swansea City,L,AsamoahGyan-RicardoGardner-JermainePennant-MarkGower-RossTurnbull-ShayGiven-JamesMcFadden-PaddyKenny-AndrewCrofts-JamieCarragher-JonathanWaltersPen.Scored,LukeMoore-RonaldZubar-PepeReina-BryanRuiz-BenoitAssou-AndrewJohnson-DannyGuthrie-PaulScholes-ZakWhitbread-FitzHall-StephenWarnockOwn
1992,23,Manchester United,Chelsea,W,StephenHunt-BradGuzan-WayneRoutledge-JussiJääskeläinen-DanielSturridge-GrahamDorrans-JermaineJenas-MíchelSalgado-Gervinho-JackRodwell-AaronLennon,JonFlanagan-LucasLeiva-DannyGraham-FabricioColoccini-YohanCabaye-AaronRamsey-VincentKompany-DavidN'Gog-SambaDiakité-SimeonJackson-YossiBenayoun
1992,23,Queens Park Rangers,Wigan Athletic,L,JermaineBeckford-SimonMignolet-ElliottWard-MatthewKilgallon-GlennWhelan-SotiriosKyrgiakos-AntonFerdinand-StephenKelly-AlexOxlade-DannyWelbeck-JermainDefoe,GonzaloJara-AdelTaarabt-PhilNeville-ThomasVermaelenOwn-CameronJerome-SimonLappin-FábioAurélio-DJCampbell-ScottSinclair-KyleNaughton-EmmersonBoyce
1992,24,Bolton Wanderers,Tottenham Hotspur,D,GeorgeElokobi-PaulRobinson-TimHoward-TonyHibbert-JohnO'Shea-JordiGómez-AshleyWilliams-YounesKaboul-JamieO'Hara-RonnieStam-JazzRichards,BradFriedel-StevenReidOwn-RoryDelap-DavidWheater-AndyWilkinson-RoystonDrenthe-SamRicketts-MichaelTurner-GaryCaldwellOwn-ArmandTraore-KerimFrei
1992,24,Newcastle United,Everton,W,KeithAndrews-JoeAllen-MattUpson-LeonBritton-DanielAggerOwn-SergioAgüeroPen.Scored-AdamHenley-JodyCraddock-RobbieKeane-ShaunWright-CraigDawson,Sandro-JoséEnrique-GaryGardner-StevenTaylor-LeightonBainesPen.Scored-AnthonyForde-WayneRooneyPen.Scored-RomeluLukaku-BarryBannan-DavidPizarro-ChrisMartin
1992,24,Wolverhampton Wanderers,Norwich City,W,BenWatson-DavidLuiz-Piscu-WesHoolahan-TitusBramble-DannyHigginbotham-RussellMartin-CarlJenkinson-ConnorWickham-AntolínAlcaraz-FrancoDiSanto,JamesMcArthur-HugoRodallega-StevenCaulker-MartinSkrtelOwn-JonnyHowson-HeidarHelguson-MatthewJarvis-AnthonyPilkington-PhilJagielka-DavidFox-NedumOnuoha
1992,24,Arsenal,Manchester City,D,RafaelvanderVaart-EggertJónsson-BrettEmerton-MartonFülöp-ZatKnight-JamesMilner-GylfiSigurdsson-LandonDonovan-PeterCrouchOwn-Alex-AndreyArshavin,KenwyneJones-MousaDembélé-FrankLampard-SergioAgüero-AndreasWeimann-GabrielTamas-GrantHoltPen.Scored-CarlosTevez-EricLichaj-AndreaOrlandi-SholaAmeobi
1992,24,Liverpool,Sunderland,W,AdlèneGuédioura-DannyGabbidonOwn-DavidJuniorHoilett-DeclanRudd-LuisAntonioValencia-HarisVuckic-RyanGiggs-DjibrilCissé-WesBrown-Ramires-GrantHolt,MichaelDawson-JeanBeausejour-JohnArneRiise-DannyGrahamOwn-RichardDunne-SylvainDistin-JoeyBarton-MicahRichards-RaulMeireles-JoeRiley-ChrisEagles
1992,24,Aston Villa,Blackburn Rovers,L,JohnRuddy-StephenWard-Doni-StiliyanPetrov-AdamJohnson-DirkKuyt-SteveMorison-GabrielObertan-MarcTierney-NeilTaylorOwn-Ekotto,VictorAnichebe-DidierDrogbaPen.Scored-TommySmith-JonásGutiérrez-Nani-JeromeThomas-CharlesN'Zogbia-AlanHutton-MarcAlbrighton-KevinFoley-SimonVukcevic
1992,24,Stoke City,West Bromwich Albion,D,FernandoTorres-PeterOdemwingie-BredeHangeland-SteveGohouri-DavidGoodwillie-MartinPetrov-GarethMcAuley-BillyJones-AdamHammill-DicksonEtuhu-KarlHenry,PabloZabaleta-RossTurnbull-RioFerdinand-PaddyKenny-WilsonPalacios-MarkGower-StevenReid-VictorMoses-MartinOlsson-AaronHughes-DannyMurphy
1992,24,Fulham,Manchester United,L,ChristopheBerra-RobertHuth-MatthewEtherington-NathanBaker-BranislavIvanovic-JonjoShelvey-IvanKlasnic-StevenGerrard-JoleonLescott-CheickTioté-GabrielAgbonlahor,BradGuzan-MíchelSalgado-DanielSturridge-JasonRoberts-PavelPogrebnyak-WayneRoutledge-DiniyarBilyaletdinov-ThomasSørensen-Gervinho-AaronLennon-SylvanEbanks
1992,24,Swansea City,Queens Park Rangers,L,Phillips-JamesMcClean-BenoitAssou-RonaldZubar-JayBothroyd-MarioBalotelli-AndrewJohnson-FitzHall-PepeReina-StephenDobbie-Coker,MartinSkrtel-RyanShawcross-MatthewKilgallon-YoussoufMulumbu-JamieMackie-DarrenBentPen.Scored-StephenKelly-MichelVorm-JonasOlsson-JermainDefoe-GlenJohnson
1992,24,Chelsea,Wigan Athletic,L,LucasLeiva-VincentKompany-JonFlanagan-NigelReo-SimeonJackson-YossiBenayoun-GaëlGivet-PhilippeSenderos-FabricioColoccini-AaronRamsey-DavidSilva,MarouaneChamakh-PhilNeville-EmmersonBoyce-ClintDempsey-GonzaloJara-ScottSinclair-ThomasVermaelenOwn-KevinDoyleOwn-LukaModric-MatthewConnolly-KyleNaughton
1992,25,Wolverhampton Wanderers,Tottenham Hotspur,D,DimitarBerbatov-LuisSuárez-FrancoDiSanto-TomasRosicky-RossBarkley-AndyCarroll-JamesCollins-TitusBramble-DorusdeVries-RichardStearman-GaëlClichy,AaronRamseyOwn-MauroFormica-WayneBridge-GaryCaldwellOwn-SéamusColeman-ScottDann-FrancisCoquelin-ParkJi-MichaelTurner-StevenReidOwn-KyleWalker
1992,25,Arsenal,Newcastle United,W,JackColback-BrettEmerton-JuanMata-ShaunMaloney-ZatKnight-AndreyArshavin-Alex-NathanDelfouneso-GylfiSigurdsson-EggertJónsson-PeterCrouchOwn,CarlosCuellar-GrétarSteinsson-CraigDawson-MikeWilliamson-DannyGabbidon-JoeAllen-DavidDunn-DannyGrahamPen.Scored-MattUpson-NathanDyer-AdamHenley
1992,25,Liverpool,Bolton Wanderers,W,KemyAgustien-AdlèneGuédioura-KevinDoyle-AlejandroFaurlin-WesBrown-MortenGamstPedersen-BobbyZamora-Ramires-RyanGiggs-SylvainMarveaux-MarcusOlsson,AshleyWilliams-JordiGómez-JohnO'Shea-JazzRichards-RadosavPetrovic-DavideSanton-SamirNasri-ÁkosBuzsáky-TonyHibbert-PetrCech-JamieO'Hara
1992,25,Aston Villa,Everton,W,MarcTierney-GabrielObertan-SteveMorison-DirkKuyt-StevenPienaar-LaurentKoscielny-ElliottBennett-JohnRuddy-DarrenBent-GarryMonk-StephenWard,TheoWalcott-JoséEnrique-ChristopherSamba-JohanDjourou-RomeluLukaku-ChrisHerd-SomenTchoyi-ChrisMartin-StevenTaylor-LeightonBainesPen.Scored-GaryGardner
1992,25,Stoke City,Norwich City,W,AdamHammill-PeterLøvenkrands-DavidGoodwillie-DicksonEtuhu-SteveGohouri-MichaelCarrick-DaviddeGea-GaryCaldwell-DeanWhitehead-FernandoTorres-GarethMcAuley,DannySimpson-NickyShorey-CiaranClark-PapissDembaCissé-DavidFox-PhilJagielka-JonnyEvans-DavidVaughan-AnthonyPilkington-FabianDelph-MatthewJarvis
1992,25,Fulham,Manchester City,W,CheickTioté-MatthewEtherington-RobertHuth-IvanKlasnic-ChrisBaird-Chamberlain-StevenGerrard-JoleonLescott-NemanjaVidic-GrantHanley-WayneHennessey,BenAmos-MartinPetrovPen.Scored-MousaDembélé-KenwyneJones-StevenNzonzi-EricLichaj-LeonBest-DavidStockdale-CarlosTevez-AlexandreSong-NicklasBendtner
1992,25,Swansea City,Sunderland,L,AndrewJohnson-SebastiánCoates-LukeMoore-StevenFletcher-PaulScholes-JamesMcClean-StephenWarnockOwn-StephenDobbie-Coker-BobbyZamoraPen.Scored-CraigGardner,ChrisEagles-WayneRooney-AndrewSurman-JoeRiley-RitchiedeLaet-RogerJohnson-AshleyYoung-YayaTouré-ScottDannOwn-MichaelDawson-MicahRichards
1992,25,Chelsea,Blackburn Rovers,W,CharlieAdamOwn-GaëlGivet-VincentKompany-DavidN'Gog-HatemBenArfa-DavidSilva-YossiBenayoun-NigeldeJong-LeroyLita-NigelReo-DavidJones,SimonVukcevic-HeidarHelgusonPen.Scored-GaryCahill-ScottSinclairPen.Scored-CharlesN'Zogbia-DarrenPratley-MarouaneFellaini-TommySmith-DidierDrogbaPen.Scored-RubénRochina-JohnObiMikel
1992,25,Wigan Athletic,West Bromwich Albion,D,MagayeGueye-MarouaneChamakh-LukaModric-ScottParker-PauloFerreira-AdelTaarabt-StephenWarnock-GonzaloJara-RyanTaylor-MatthewConnolly-DanielAgger,JonathanWoodgate-RicardoGardner-PaulScharner-JermainePennant-PaddyKenny-KieronDyer-StevenReid-AaronHughes-TayeTaiwo-Sung-VictorMoses
1992,25,Queens Park Rangers,Manchester United,W,JamieMackie-YoussoufMulumbu-JermainDefoe-AntonFerdinand-FrankLampardPen.Scored-MichelVorm-ElliottWard-JonasOlsson-DarrenBentPen.Scored-MatthewKilgallon-MarkDavies,AaronLennon-CraigBellamy-DanielAyala-Gervinho-GrahamDorrans-MíchelSalgado-StewartDowning-WayneRoutledge-JackRodwell-JermaineJenas-CraigGordon
1992,26,Tottenham Hotspur,Aston Villa,W,DannyRose-LeonOsman-FrancisCoquelin-AndyWilkinson-MichaelKightly-ZoltánGera-MichaelTurner-AaronRamseyOwn-KerimFrei-SamRicketts-MauroFormica,JohnRuddy-GabrielObertan-JamesMcCarthy-AdamJohnson-LaurentKoscielny-AdamDrury-GarryMonk-SteveMorison-FlorentMalouda-SebastienBassong-ElliottBennett
1992,26,Liverpool,Stoke City,W,Ramires-EmileHeskey-MarcosAlonso-LuisAntonioValencia-MarcusOlsson-JamesMilnerPen.Scored-AlejandroFaurlin-AshleyCole-KemyAgustien-WesBrown-HarisVuckic,RyanBennett-PeterLøvenkrands-AnthonyModeste-GarethMcAuley-DaviddeGea-MartinPetrov-StephenHuntPen.Scored-Marc-KarlHenry-MartinKelly-SteveGohouri
1992,26,Arsenal,Fulham,W,DamienDuff-ChrisSmalling-NikoKranjcar-RafaelvanderVaart-TimKrul-JuanMata-PeterCrouchOwn-MartonFülöp-Alex-LandonDonovan-ShaunMaloney,Chamberlain-JonjoShelvey-RyoMiyaichi-StevenGerrard-NemanjaVidic-FabriceMuamba-RobertHuth-ChrisBrunt-CheickTioté-DannyMurphyPen.Scored-IvanKlasnic
1992,26,Wolverhampton Wanderers,Swansea City,L,ConnorWickham-LuisSuárez-TomasRosicky-RossBarkley-DorusdeVries-NikicaJelavic-AndyCarroll-BenWatson-FrancoDiSanto-CarlJenkinson-TitusBramble,JasonLowe-FitzHall-ZakWhitbread-VedranCorluka-StephenDobbie-AndrewJohnson-RonaldZubar-JordanHenderson-JamesMcClean-Coker-SebastiánCoates
1992,26,Newcastle United,Chelsea,L,KeithAndrews-MikeWilliamson-LeonBritton-CraigDawson-JodyCraddock-CarlosCuellar-ShaunWright-NeilTaylor-DavidDunn-MattUpson-KeirenWestwood,SamHutchinson-LeightonBaines-NicolasAnelka-JonFlanagan-SimonDavies-YossiBenayoun-NigeldeJong-DavidN'Gog-LeroyLita-AaronRamsey-DavidJones
1992,26,Bolton Wanderers,Wigan Athletic,L,YounesKaboul-PaulRobinson-SamirNasri-TimCahill-RadosavPetrovic-AshleyWilliams-KieranRichardson-PerMertesacker-PetrCech-JordiGómez-JazzRichards,CameronJerome-SimonLappin-KyleNaughton-ScottSinclair-ScottParker-StephenWarnock-MatthewConnolly-RyanShotton-PauloFerreira-MagayeGueye-ClintDempsey
1992,26,Everton,Queens Park Rangers,L,BarryBannan-LeightonBainesPen.Scored-WayneRooneyPen.Scored-GaryGardner-DavidPizarro-ChrisHerd-ShaneDuffy-Sandro-AsmirBegovic-TheoWalcott-JoséEnrique,MartinSkrtel-JermainDefoe-SotiriosKyrgiakos-DarrenBentPen.Scored-AlexOxlade-FrankLampardPen.Scored-PhilJones-MatthewKilgallon-BenWatsonPen.Scored-SalomonKalou-SimonMignolet
1992,26,Norwich City,Manchester United,L,DannySimpson-AnthonyPilkington-BradleyJohnson-DedryckBoyata-JonnyHowson-OriolRomeu-Yakubu-MichaelEssien-JamesMcArthur-DavidFox-HugoRodallega,StewartDowning-ThomasVermaelen-AaronLennon-JermaineJenas-DavidEdwards-StephenHunt-MíchelSalgado-ThomasSørensen-WayneRoutledge-CraigGordon-RobinvanPersie
1992,26,Manchester City,West Bromwich Albion,L,LeonBarnett-FrankLampard-MartinPetrovPen.Scored-AndreaOrlandi-PatriceEvra-AlexandreSong-LeonBest-SergioAgüero-StevenNzonzi-AndreasWeimann-Anderson,PaulScharner-MarkGower-AaronHughes-MartinOlsson-PabloZabaleta-PaddyKenny-AndrewCrofts-StevenReid-JermainePennant-JamesMcFadden-JamieCarragher
1992,26,Sunderland,Blackburn Rovers,W,WayneRooney-AndrewSurman-Chicharito-DannyGrahamOwn-EdinDzeko-RaulMeireles-ChrisBairdOwn-JoeyBarton-MarioBalotelliPen.Scored-TuncaySanli-ChrisEagles,AlanHutton-ScottSinclairPen.Scored-JonásGutiérrez-HeidarHelgusonPen.Scored-RubénRochina-TommySmith-GaryCahill-KevinFoley-DarrenFletcher-AliAlHabsi-DarrenPratley
1992,27,Liverpool,Tottenham Hotspur,L,JamesMilnerPen.Scored-KemyAgustien-MarcosAlonso-BobbyZamora-WesBrown-ChicharitoPen.Scored-AlejandroFaurlin-AshleyCole-RyanGiggs-LuisAntonioValencia-SylvainMarveaux,MauroFormica-BradFriedel-GaryCaldwellOwn-RoystonDrenthe-SéamusColeman-StevenReidOwn-WayneBridge-FrancisCoquelin-ZoltánGera-ScottDann-DannyRose
1992,27,Aston Villa,Arsenal,D,DirkKuyt-StephenWard-KevinDavies-Doni-AdamJohnson-SebastienBassong-Rafael-JamesMcCarthy-LiamRidgewell-DidierDrogba-DarrenBent,JamesMilner-DarronGibson-ChrisSmalling-LukeYoung-MartonFülöp-ShaunMaloney-EggertJónsson-AlbertCrusat-LandonDonovan-RafaelvanderVaart-AdamBogdan
1992,27,Stoke City,Wolverhampton Wanderers,L,SteveGohouri-AnthonyModeste-DicksonEtuhu-BenFoster-MartinKelly-PeterLøvenkrands-MartinPetrov-WojciechSzczesny-DeanWhitehead-AdamHammill-StephenHuntPen.Scored,NikicaJelavic-MohamedDiamé-RossBarkley-DannyHigginbotham-BenWatson-DorusdeVries-TitusBramble-LuisSuárez-JoshMcEachran-JaySpearing-Piscu
1992,27,Fulham,Newcastle United,D,ChristopheBerra-RyoMiyaichi-NemanjaVidic-MatthewEtherington-ZdenekGrygera-LeeCattermole-IvanKlasnic-FabriceMuamba-BranislavIvanovic-JoleonLescott-DannyMurphyPen.Scored,SergioAgüeroPen.Scored-RicardoFuller-MaxiRodríguez-DavidDunn-RobbieKeane-LeonBritton-MahamadouDiarra-JodyCraddock-ShaunWright-AdamHenley-AndréSantos
1992,27,Swansea City,Bolton Wanderers,L,VedranCorluka-StevenFletcher-JordanHenderson-StephenDobbie-PeterCrouch-JasonLowe-MarioBalotelli-LukeMoore-RonaldZubar-DannyGuthrie-ZakWhitbread,JordiGómez-GeorgeElokobi-DavideSanton-HenriqueHilário-PetrCech-MarkBunn-LouisSaha-KieranRichardson-JamieO'Hara-TonyHibbertOwn-RadekCerny
1992,27,Chelsea,Everton,W,HatemBenArfa-SamHutchinson-DannyGraham-LucasLeiva-NigelReo-YossiBenayoun-GaëlGivet-SimonDavies-SimeonJackson-DavidN'Gog-AaronRamsey,NenadMilijas-BarryBannan-JoséEnrique-AsmirBegovic-FraizerCampbell-DavidPizarro-ChrisHerd-TheoWalcott-SteveSidwell-Sandro-ShaneDuffy
1992,27,Wigan Athletic,Norwich City,L,EmmersonBoyce-AdelTaarabt-DJCampbell-StefanSavic-ThomasVermaelenOwn-RyanTaylor-ScottParker-SimonLappin-LukaModric-GonzaloJara-DanielAgger,NickyShorey-JonnyHowson-ConorSammon-MichaelEssien-DavidVaughan-StevenCaulker-OriolRomeu-JamesMcArthur-NedumOnuoha-TimReam-MatthewJarvis
1992,27,Queens Park Rangers,Manchester City,L,BenWatsonPen.Scored-MichelVorm-MarkDavies-SalomonKalou-AlexOxlade-ElliottWard-JamieMackie-SimonMignolet-AntonFerdinand-FrankLampardPen.Scored-GarethBale,CarlosTevez-PatriceEvra-EricLichaj-SebastianLarsson-NicklasBendtner-KenwyneJones-AndreaOrlandi-AndreasWeimann-PhilBardsley-StevenNzonzi-LeonBest
1992,27,Manchester United,Sunderland,L,RobinvanPersie-ThomasVermaelen-CraigBellamy-DenisStracqualursi-EmmanuelAdebayor-StewartDowning-JussiJääskeläinen-MíchelSalgado-WayneRoutledge-DiniyarBilyaletdinov-SylvanEbanks,TuncaySanli-ChrisEagles-RogerJohnson-RichardDunne-AshleyYoung-DannyGrahamOwn-MicahRichards-AndersLindegaard-RitchiedeLaet-RaulMeireles-ScottDannOwn
1992,27,West Bromwich Albion,Blackburn Rovers,D,Sung-RioFerdinand-MarkGower-AaronHughes-PabloZabaleta-MartinOlsson-DannyMurphy-AndrewCrofts-PaddyKenny-JermainePennant-AsamoahGyan,JonásGutiérrez-MarcAlbrighton-AntoineFortuné-MarouaneFellaini-RubénRochina-KieranGibbs-AlanHutton-CharlesN'Zogbia-DarrenPratley-JeromeThomas-DidierDrogbaPen.Scored
1992,28,Stoke City,Tottenham Hotspur,L,Marc-FernandoTorres-SteveGohouri-JamesMorrison-AdamHammill-DaviddeGea-BenFoster-KarlHenry-StephenHuntPen.Scored-RyanBennett-DicksonEtuhu,KyleWalker-RoryDelap-MichaelKightly-DavidWheater-DannyRose-WayneBridge-GaryCaldwellOwn-ArmandTraore-Blake-ScottDann-StéphaneSessegnon
1992,28,Fulham,Aston Villa,W,ApostolosVellios-LeeCattermole-ZdenekGrygera-ChristopheBerra-RobertHuth-WayneHennessey-ChrisBaird-GrantHanley-DimitarBerbatovPen.Scored-TomCleverley-JoleonLescott,ElliottBennett-Rafael-StevenPienaar-KevinDavies-StephenWard-SebastienBassong-MarcWilson-JohnRuddy-LaurentKoscielny-SteveMorison-AdamDrury
1992,28,Swansea City,Liverpool,L,BenoitAssou-SebastiánCoates-PatrickvanAanholt-LukeMoore-StephenWarnockOwn-AndrewJohnson-Coker-JasonLowe-DannyGuthrie-RonaldZubar-VedranCorluka,AdlèneGuédioura-RyanGiggs-DavidJuniorHoilett-LuisAntonioValencia-HarisVuckic-MortenGamstPedersen-KemyAgustien-EmileHeskey-JamesMilnerPen.Scored-Ramires-DannyGabbidonOwn
1992,28,Chelsea,Arsenal,L,SambaDiakité-DannyGraham-GaëlGivet-DavidN'Gog-DavidJones-SimonDavies-JoséBosingwa-PhilippeSenderos-DavidSilva-FabricioColoccini-NigelReo,BrettEmerton-JackColback-NathanDelfouneso-GylfiSigurdsson-AndreyArshavin-DarronGibson-LandonDonovan-DamienDuff-PeterCrouchOwn-MartonFülöp-AdamBogdan
1992,28,Wigan Athletic,Wolverhampton Wanderers,L,CameronJerome-KyleNaughton-AdelTaarabt-JohnTerry-ScottParker-StefanSavic-StephenWarnock-EmmersonBoyce-ClintDempsey-MagayeGueye-DJCampbell,JamesCollins-RossBarkley-RussellMartin-JaySpearing-CarlJenkinson-FrancoDiSanto-DavidLuiz-Piscu-AntolínAlcaraz-AndyCarroll-TomasRosicky
